,OrderDate,OrderNumber,CustomerID,sales
13496,2017-02-13,SO64108,13965,35.0
13497,2017-06-22,SO73579,13965,17.98
13498,2017-06-22,SO73579,13965,23.85
13499,2017-02-13,SO64108,13965,2071.4196
13500,2016-01-28,SO49015,13965,2071.4196
13501,2017-06-22,SO73579,13965,2384.07
13502,2017-06-28,SO73940,13966,14.97
13503,2017-02-17,SO64364,13966,33.6442
13504,2017-02-17,SO64364,13966,9.98
13505,2017-02-17,SO64364,13966,35.0
13506,2017-06-28,SO73940,13966,17.98
13507,2017-02-17,SO64364,13966,2071.4196
13508,2016-01-13,SO48902,13966,2049.0982
13509,2017-06-28,SO73940,13966,2384.07
13510,2017-06-21,SO73502,13967,33.6442
13511,2017-06-30,SO74139,13967,35.0
13512,2017-06-30,SO74139,13967,63.5
13513,2017-06-21,SO73502,13967,23.5481
13514,2017-06-30,SO74139,13967,2049.0982
13515,2016-01-08,SO48856,13967,2049.0982
13516,2017-06-21,SO73502,13967,1214.85
13517,2017-06-24,SO73694,13968,19.98
13518,2017-06-24,SO73694,13968,14.97
13519,2016-09-21,SO54769,13968,9.98
13520,2016-09-21,SO54769,13968,33.6442
13521,2017-06-24,SO73694,13968,17.2884
13522,2016-09-21,SO54769,13968,17.98
13523,2016-01-20,SO48956,13968,2071.4196
13524,2017-06-24,SO73694,13968,2049.0982
13525,2016-09-21,SO54769,13968,742.35
13526,2017-06-13,SO72789,13969,4.58
13527,2017-06-13,SO72789,13969,49.98
13528,2017-03-23,SO66707,13969,48.0673
13529,2017-06-12,SO72728,13970,33.6442
13530,2016-01-10,SO48874,13970,2049.0982
13531,2017-02-02,SO63411,13970,2071.4196
13532,2017-06-12,SO72728,13970,2384.07
13533,2017-02-02,SO63411,13970,54.99
13534,2017-02-08,SO63800,13971,4.99
13535,2016-01-28,SO49016,13971,2049.0982
13536,2017-02-08,SO63800,13971,2049.0982
13537,2017-06-26,SO73789,13971,28.99
13538,2017-06-26,SO73789,13971,2384.07
13539,2017-06-27,SO73870,13972,4.58
13540,2017-06-27,SO73870,13972,49.98
13541,2017-04-13,SO68158,13972,48.0673
13542,2016-10-15,SO56187,13973,9.98
13543,2016-10-15,SO56187,13973,17.98
13544,2016-10-15,SO56187,13973,15.9
13545,2017-06-11,SO72707,13973,2049.0982
13546,2017-06-11,SO72707,13973,54.99
13547,2016-01-18,SO48943,13973,2071.4196
13548,2016-10-15,SO56187,13973,742.35
13549,2017-06-03,SO72106,13974,33.6442
13550,2017-06-03,SO72106,13974,9.98
13551,2017-06-03,SO72106,13974,35.0
13552,2017-06-03,SO72106,13974,2049.0982
13553,2016-01-19,SO48948,13974,2071.4196
13554,2016-11-04,SO57427,13974,53.99
13555,2016-11-04,SO57427,13974,742.35
13556,2017-06-20,SO73393,13975,4.58
13557,2017-06-20,SO73393,13975,2049.0982
13558,2016-02-24,SO49409,13975,2049.0982
13559,2016-12-13,SO59982,13975,48.0673
13560,2016-12-13,SO59982,13975,742.35
13561,2016-12-17,SO60231,13976,33.6442
13562,2016-12-17,SO60231,13976,2049.0982
13563,2016-06-27,SO51046,13976,2181.5625
13564,2016-12-25,SO60733,13977,4.58
13565,2016-12-25,SO60733,13977,9.98
13566,2016-12-25,SO60733,13977,35.0
13567,2016-12-25,SO60733,13977,2049.0982
13568,2016-12-25,SO60733,13977,15.9
13569,2016-06-01,SO50766,13977,2443.35
13570,2016-12-24,SO60680,13978,19.98
13571,2016-12-24,SO60680,13978,9.98
13572,2016-12-24,SO60680,13978,21.98
13573,2016-12-24,SO60680,13978,2049.0982
13574,2016-09-29,SO55173,13979,69.99
13575,2016-09-29,SO55173,13979,769.49
13576,2016-06-08,SO50846,13979,2443.35
13577,2016-10-23,SO56575,13980,33.6442
13578,2016-10-23,SO56575,13980,65.94
13579,2017-01-21,SO62471,13981,4.58
13580,2016-11-06,SO57487,13981,33.6442
13581,2017-01-21,SO62471,13981,74.97
13582,2017-01-21,SO62471,13981,15.9
13583,2016-11-06,SO57487,13981,53.99
13584,2017-05-08,SO70092,13982,49.98
13585,2016-09-15,SO54385,13982,34.99
13586,2016-09-09,SO54042,13983,9.99
13587,2016-09-09,SO54042,13983,9.98
13588,2017-01-27,SO62823,13983,33.6442
13589,2016-09-09,SO54042,13983,43.96
13590,2016-09-09,SO54042,13983,49.98
13591,2016-09-09,SO54042,13983,9.98
13592,2016-09-09,SO54042,13983,53.99
13593,2016-09-10,SO54132,13984,69.99
13594,2016-09-10,SO54132,13984,769.49
13595,2016-06-12,SO50890,13984,2443.35
13596,2016-10-24,SO56626,13985,43.96
13597,2016-10-24,SO56626,13985,17.98
13598,2016-09-24,SO54922,13986,69.99
13599,2016-09-24,SO54922,13986,53.99
13600,2015-07-11,SO46760,13986,1000.4375
13601,2016-09-24,SO54922,13986,769.49
13602,2017-06-26,SO73837,13987,35.0
13603,2017-06-26,SO73837,13987,2049.0982
13604,2017-04-02,SO67438,13988,19.98
13605,2017-04-02,SO67438,13988,9.98
13606,2017-04-02,SO67438,13988,33.6442
13607,2017-03-21,SO66587,13988,7.98
13608,2017-01-29,SO62979,13988,33.6442
13609,2017-03-21,SO66587,13988,32.6
13610,2017-01-29,SO62979,13988,9.98
13611,2017-01-29,SO62979,13988,35.0
13612,2017-04-04,SO67589,13988,9.98
13613,2017-04-04,SO67589,13988,57.98
13614,2016-09-20,SO54685,13989,43.96
13615,2015-07-19,SO46828,13990,1000.4375
13616,2016-09-27,SO55076,13990,69.99
13617,2016-09-27,SO55076,13990,53.99
13618,2016-09-27,SO55076,13990,769.49
13619,2017-05-05,SO69894,13991,43.96
13620,2017-05-05,SO69894,13991,63.5
13621,2016-10-14,SO56104,13992,59.98
13622,2016-10-14,SO56104,13992,4.58
13623,2015-07-07,SO46732,13992,1000.4375
13624,2016-10-14,SO56104,13992,769.49
13625,2016-10-08,SO55792,13993,34.99
13626,2016-10-08,SO55792,13993,769.49
13627,2015-07-10,SO46756,13993,1000.4375
13628,2017-03-13,SO66138,13994,4.99
13629,2017-03-13,SO66138,13994,8.99
13630,2016-02-12,SO49288,13994,2071.4196
13631,2017-03-13,SO66138,13994,2181.5625
13632,2017-05-20,SO70944,13995,49.98
13633,2017-05-20,SO70944,13995,9.98
13634,2016-11-16,SO58028,13995,34.99
13635,2017-01-01,SO61275,13996,33.6442
13636,2016-11-16,SO58022,13996,7.98
13637,2016-11-16,SO58022,13996,49.98
13638,2016-11-16,SO58022,13996,6.87
13639,2017-06-27,SO73919,13997,7.98
13640,2017-06-27,SO73919,13997,33.6442
13641,2017-06-27,SO73919,13997,32.6
13642,2016-02-08,SO49256,13997,2071.4196
13643,2017-06-27,SO73919,13997,2181.5625
13644,2017-04-24,SO68890,13998,49.98
13645,2017-04-24,SO68890,13998,4.58
13646,2016-08-08,SO52220,13998,8.6442
13647,2016-08-08,SO52220,13998,34.99
13648,2017-04-24,SO68890,13998,120.0
13649,2016-08-08,SO52220,13998,53.99
13650,2016-12-24,SO60681,13999,2049.0982
13651,2015-07-28,SO46899,13999,1000.4375
13652,2017-01-28,SO62904,14000,43.96
13653,2017-01-28,SO62904,14000,15.9
13654,2017-01-28,SO62904,14000,54.99
13655,2017-02-09,SO63850,14001,43.96
13656,2017-02-09,SO63850,14001,34.99
13657,2017-02-09,SO63850,14001,48.0673
13658,2016-09-16,SO54463,14002,65.94
13659,2016-09-16,SO54463,14002,63.5
13660,2017-04-02,SO67455,14003,24.99
13661,2017-04-02,SO67455,14003,9.98
13662,2017-04-02,SO67455,14003,17.98
13663,2015-07-20,SO46837,14003,1000.4375
13664,2017-04-02,SO67455,14003,539.99
13665,2017-02-27,SO64985,14004,33.6442
13666,2017-02-27,SO64985,14004,43.96
13667,2016-12-03,SO59245,14005,19.98
13668,2016-12-03,SO59245,14005,9.98
13669,2016-12-03,SO59245,14005,17.98
13670,2016-12-03,SO59245,14005,2049.0982
13671,2015-08-26,SO47295,14005,1000.4375
13672,2016-12-04,SO59324,14006,2049.0982
13673,2015-08-07,SO47120,14006,1000.4375
13674,2016-02-12,SO49287,14007,2071.4196
13675,2016-07-12,SO51366,14007,1700.99
13676,2016-08-16,SO52624,14008,33.6442
13677,2017-01-26,SO62753,14008,7.98
13678,2017-05-07,SO70020,14009,11.97
13679,2017-05-07,SO70020,14009,24.99
13680,2017-04-16,SO68346,14009,33.6442
13681,2016-08-31,SO53439,14010,34.99
13682,2016-08-31,SO53439,14010,53.99
13683,2016-02-13,SO49296,14010,2071.4196
13684,2016-08-31,SO53439,14010,1700.99
13685,2016-08-17,SO52717,14011,34.99
13686,2016-08-17,SO52717,14011,47.0962
13687,2016-02-07,SO49239,14011,2071.4196
13688,2016-08-17,SO52717,14011,1700.99
13689,2016-12-25,SO60762,14012,33.6442
13690,2017-06-08,SO72493,14012,4.99
13691,2017-06-08,SO72493,14012,35.0
13692,2016-02-26,SO49429,14012,2049.0982
13693,2017-06-08,SO72493,14012,63.5
13694,2017-06-08,SO72493,14012,2071.4196
13695,2016-12-25,SO60762,14012,742.35
13696,2016-11-07,SO57537,14013,7.98
13697,2016-11-07,SO57537,14013,49.98
13698,2016-11-07,SO57537,14013,47.0962
13699,2017-06-14,SO72861,14013,33.6442
13700,2016-11-07,SO57537,14013,48.0673
13701,2017-05-05,SO69868,14014,49.98
13702,2017-05-05,SO69868,14014,4.58
13703,2016-11-21,SO58298,14014,33.6442
13704,2016-12-06,SO59412,14015,49.98
13705,2017-04-25,SO68962,14015,33.6442
13706,2017-03-08,SO65749,14016,11.97
13707,2017-03-08,SO65749,14016,49.98
13708,2017-03-08,SO65749,14016,33.6442
13709,2017-01-24,SO62634,14016,32.6
13710,2017-01-24,SO62634,14016,47.0962
13711,2016-10-02,SO55439,14017,25.9326
13712,2016-10-02,SO55439,14017,69.99
13713,2016-10-02,SO55439,14017,769.49
13714,2015-08-01,SO47069,14017,1000.4375
13715,2017-04-27,SO69092,14018,7.98
13716,2017-04-07,SO67766,14018,49.98
13717,2017-04-27,SO69092,14018,4.58
13718,2017-04-27,SO69092,14018,32.6
13719,2017-01-30,SO63008,14019,49.98
13720,2017-02-08,SO63801,14020,4.58
13721,2017-06-12,SO72729,14020,2384.07
13722,2017-06-12,SO72729,14020,53.99
13723,2016-02-28,SO49438,14020,2071.4196
13724,2017-02-08,SO63801,14020,2071.4196
13725,2016-11-11,SO57779,14021,43.96
13726,2017-05-08,SO70130,14022,33.6442
13727,2017-05-08,SO70130,14022,24.99
13728,2017-05-08,SO70130,14022,9.98
13729,2017-05-08,SO70130,14022,63.5
13730,2015-08-14,SO47177,14022,1000.4375
13731,2017-05-08,SO70130,14022,539.99
13732,2017-06-22,SO73558,14023,19.98
13733,2015-08-20,SO47236,14023,1000.4375
13734,2017-06-22,SO73558,14023,564.99
13735,2016-10-07,SO55720,14024,69.99
13736,2016-10-07,SO55720,14024,25.9326
13737,2015-08-26,SO47296,14024,1000.4375
13738,2016-10-07,SO55720,14024,769.49
13739,2016-10-07,SO55720,14024,53.99
13740,2017-06-07,SO72398,14025,29.97
13741,2017-06-07,SO72398,14025,9.98
13742,2017-06-07,SO72398,14025,43.96
13743,2015-08-01,SO47070,14025,1000.4375
13744,2017-06-07,SO72398,14025,17.98
13745,2017-06-07,SO72398,14025,539.99
13746,2017-06-11,SO72694,14026,4.58
13747,2017-06-11,SO72694,14026,43.96
13748,2015-08-14,SO47178,14026,1000.4375
13749,2017-06-11,SO72694,14026,564.99
13750,2017-02-08,SO63783,14027,43.96
13751,2017-01-20,SO62425,14028,19.98
13752,2017-01-20,SO62425,14028,9.98
13753,2017-01-20,SO62425,14028,43.96
13754,2017-01-20,SO62425,14028,54.99
13755,,,14029,
13756,2017-06-12,SO72730,14030,34.99
13757,2017-02-07,SO63738,14030,2049.0982
13758,2017-02-07,SO63738,14030,120.0
13759,2016-02-25,SO49418,14030,2071.4196
13760,2017-06-12,SO72730,14030,2384.07
13761,2017-02-18,SO64434,14031,19.98
13762,2017-02-18,SO64434,14031,9.98
13763,2017-06-12,SO72731,14031,33.6442
13764,2017-02-18,SO64434,14031,4.58
13765,2016-02-19,SO49355,14031,2049.0982
13766,2017-02-18,SO64434,14031,159.0
13767,2017-02-18,SO64434,14031,2071.4196
13768,2017-06-12,SO72731,14031,2384.07
13769,2017-02-05,SO63605,14032,19.98
13770,2017-02-05,SO63605,14032,9.98
13771,2017-02-05,SO63605,14032,8.6442
13772,2017-06-20,SO73338,14032,34.99
13773,2017-02-05,SO63605,14032,2049.0982
13774,2017-02-05,SO63605,14032,48.0673
13775,2016-02-05,SO49220,14032,2071.4196
13776,2017-06-20,SO73338,14032,2384.07
13777,2017-06-17,SO73098,14033,33.6442
13778,2016-02-18,SO49343,14033,2071.4196
13779,2017-06-17,SO73098,14033,47.0962
13780,2017-02-27,SO65010,14033,2049.0982
13781,2017-06-17,SO73098,14033,2384.07
13782,2017-06-11,SO72641,14034,2.29
13783,2017-06-11,SO72641,14034,21.98
13784,2017-06-11,SO72641,14034,49.98
13785,2017-06-11,SO72641,14034,9.98
13786,2017-01-24,SO62635,14034,48.0673
13787,2017-01-28,SO62905,14035,43.96
13788,2017-01-28,SO62905,14035,34.99
13789,2017-01-28,SO62905,14035,26.97
13790,2016-10-04,SO55537,14036,769.49
13791,2016-10-04,SO55537,14036,69.99
13792,2015-09-20,SO47589,14036,1000.4375
13793,2016-10-25,SO56680,14037,25.9326
13794,2016-10-25,SO56680,14037,69.99
13795,2016-10-25,SO56680,14037,48.0673
13796,2015-09-24,SO47613,14037,1000.4375
13797,2016-10-25,SO56680,14037,769.49
13798,2017-02-02,SO63410,14038,33.6442
13799,2017-06-19,SO73256,14038,17.2884
13800,2017-06-19,SO73256,14038,2384.07
13801,2017-02-02,SO63410,14038,65.94
13802,2017-02-02,SO63410,14038,2071.4196
13803,2016-02-11,SO49278,14038,2049.0982
13804,2017-02-20,SO64599,14039,9.99
13805,2017-06-07,SO72358,14039,33.6442
13806,2017-02-20,SO64599,14039,33.6442
13807,2017-02-20,SO64599,14039,2049.0982
13808,2016-02-15,SO49313,14039,2049.0982
13809,2017-06-07,SO72358,14039,2384.07
13810,2016-12-14,SO60008,14040,19.98
13811,2016-12-14,SO60008,14040,43.96
13812,2017-03-09,SO65860,14041,2384.07
13813,2016-11-05,SO57468,14041,33.6442
13814,2016-11-05,SO57468,14041,43.96
13815,2016-11-05,SO57468,14041,2049.0982
13816,2017-03-09,SO65860,14041,57.98
13817,2017-06-14,SO72886,14042,43.96
13818,2016-09-06,SO53898,14043,34.99
13819,2016-12-06,SO59453,14044,2.29
13820,2016-12-06,SO59453,14044,35.0
13821,2015-09-25,SO47621,14044,1000.4375
13822,2016-12-06,SO59453,14044,2071.4196
13823,2017-02-15,SO64228,14045,43.96
13824,2017-02-15,SO64228,14045,53.99
13825,2016-02-11,SO49279,14045,2049.0982
13826,2017-02-15,SO64228,14045,2049.0982
13827,2017-06-27,SO73868,14045,2384.07
13828,2017-02-17,SO64362,14046,19.98
13829,2016-02-09,SO49264,14046,2071.4196
13830,2016-07-25,SO51571,14046,1214.85
13831,2017-02-17,SO64362,14046,2049.0982
13832,2016-07-25,SO51571,14046,53.99
13833,2017-02-14,SO64166,14047,6.87
13834,2016-07-13,SO51377,14047,34.99
13835,2016-02-01,SO49173,14047,2071.4196
13836,2017-02-14,SO64166,14047,2071.4196
13837,2016-07-13,SO51377,14047,1214.85
13838,2017-06-10,SO72625,14048,9.99
13839,2017-06-10,SO72625,14048,9.98
13840,2017-06-10,SO72625,14048,2049.0982
13841,2016-12-10,SO59759,14048,742.35
13842,2016-02-18,SO49344,14048,2071.4196
13843,2016-12-03,SO59270,14049,4.99
13844,2017-06-22,SO73567,14049,9.98
13845,2017-06-22,SO73567,14049,35.0
13846,2016-12-03,SO59270,14049,17.98
13847,2017-06-22,SO73567,14049,23.85
13848,2016-02-01,SO49174,14049,2071.4196
13849,2016-12-03,SO59270,14049,120.0
13850,2016-12-03,SO59270,14049,742.35
13851,2017-02-05,SO63606,14050,33.6442
13852,2016-07-09,SO51301,14050,17.2884
13853,2016-07-09,SO51301,14050,1214.85
13854,2016-02-09,SO49265,14050,2071.4196
13855,2017-02-05,SO63606,14050,2071.4196
13856,2016-08-09,SO52281,14051,9.98
13857,2016-08-09,SO52281,14051,17.98
13858,2016-08-09,SO52281,14051,17.98
13859,2016-02-09,SO49266,14051,2049.0982
13860,2017-02-13,SO64107,14051,2071.4196
13861,2016-08-09,SO52281,14051,1214.85
13862,2016-08-03,SO51969,14052,4.58
13863,2016-12-07,SO59500,14052,17.2884
13864,2016-08-03,SO51969,14052,49.98
13865,2016-12-07,SO59500,14052,48.0673
13866,2016-08-12,SO52411,14053,4.58
13867,2016-08-10,SO52331,14053,8.6442
13868,2016-08-12,SO52411,14053,49.98
13869,2016-08-10,SO52331,14053,48.0673
13870,2017-06-17,SO73109,14054,47.0962
13871,2017-06-01,SO71955,14054,4.58
13872,2017-06-01,SO71955,14054,74.97
13873,2017-02-16,SO64295,14055,17.2884
13874,2017-06-30,SO74136,14055,33.6442
13875,2017-06-30,SO74136,14055,43.96
13876,2016-02-10,SO49272,14055,2049.0982
13877,2017-06-30,SO74136,14055,2071.4196
13878,2017-02-16,SO64295,14055,742.35
13879,2017-01-15,SO62090,14056,74.97
13880,2016-11-10,SO57702,14056,47.0962
13881,2017-03-07,SO65684,14057,33.6442
13882,2017-03-07,SO65684,14057,49.98
13883,2017-03-07,SO65684,14057,9.98
13884,2016-08-20,SO52845,14058,33.6442
13885,2017-02-04,SO63539,14058,4.58
13886,2016-08-20,SO52845,14058,9.98
13887,2017-02-04,SO63539,14058,2049.0982
13888,2016-08-20,SO52845,14058,1214.85
13889,2016-08-20,SO52845,14058,57.98
13890,2016-02-07,SO49240,14058,2071.4196
13891,2017-01-05,SO61482,14059,49.98
13892,2017-01-05,SO61482,14059,9.98
13893,2016-09-18,SO54533,14059,47.0962
13894,2016-09-18,SO54533,14059,48.0673
13895,2017-04-26,SO69027,14060,70.6443
13896,2017-04-26,SO69027,14060,49.98
13897,2016-09-14,SO54325,14060,48.0673
13898,2016-08-31,SO53403,14061,6.87
13899,2016-08-31,SO53403,14061,49.98
13900,2016-08-31,SO53403,14061,9.98
13901,2016-10-01,SO55338,14061,48.0673
13902,2016-02-20,SO49363,14062,2049.0982
13903,2017-02-17,SO64363,14062,2071.4196
13904,2016-09-13,SO54254,14062,1214.85
13905,2017-02-17,SO64363,14062,54.99
13906,2016-09-13,SO54254,14062,17.98
13907,2016-09-14,SO54317,14063,1214.85
13908,2017-02-03,SO63485,14063,35.0
13909,2016-09-14,SO54317,14063,34.99
13910,2016-02-17,SO49332,14063,2071.4196
13911,2017-02-03,SO63485,14063,2071.4196
13912,2017-02-20,SO64600,14064,19.98
13913,2017-02-20,SO64600,14064,9.98
13914,2017-02-20,SO64600,14064,25.9326
13915,2016-10-09,SO55814,14064,33.6442
13916,2016-10-09,SO55814,14064,53.99
13917,2017-02-20,SO64600,14064,2049.0982
13918,2016-02-28,SO49439,14064,2071.4196
13919,2016-10-09,SO55814,14064,1214.85
13920,2017-02-11,SO63985,14065,4.58
13921,2016-10-08,SO55741,14065,1214.85
13922,2016-02-07,SO49241,14065,2071.4196
13923,2017-02-11,SO63985,14065,2071.4196
13924,2017-02-10,SO63945,14066,14.97
13925,2016-07-02,SO51195,14066,29.99
13926,2017-02-10,SO63945,14066,4.58
13927,2016-07-02,SO51195,14066,9.98
13928,2017-02-10,SO63945,14066,17.98
13929,2016-02-22,SO49392,14066,2049.0982
13930,2016-07-02,SO51195,14066,769.49
13931,2017-02-10,SO63945,14066,742.35
13932,2017-02-17,SO64298,14067,33.6442
13933,2017-02-17,SO64298,14067,74.97
13934,2017-02-17,SO64298,14067,14.97
13935,2016-10-13,SO56025,14067,48.0673
13936,2016-11-03,SO57309,14068,4.58
13937,2016-11-03,SO57309,14068,49.98
13938,2017-02-20,SO64533,14068,48.0673
13939,2017-06-26,SO73792,14069,17.2884
13940,2017-06-26,SO73792,14069,33.6442
13941,2017-06-26,SO73792,14069,49.98
13942,2017-06-26,SO73792,14069,9.98
13943,2017-02-28,SO65028,14069,48.0673
13944,2017-06-26,SO73792,14069,48.0673
13945,2016-10-15,SO56128,14070,33.6442
13946,2016-02-18,SO49345,14070,2049.0982
13947,2017-02-13,SO64106,14070,2071.4196
13948,2016-10-15,SO56128,14070,1214.85
13949,2016-10-23,SO56541,14071,9.98
13950,2016-02-14,SO49307,14071,2049.0982
13951,2016-10-23,SO56541,14071,57.98
13952,2017-02-01,SO63349,14071,2071.4196
13953,2016-10-23,SO56541,14071,1214.85
13954,2017-02-19,SO64456,14072,49.98
13955,2017-01-24,SO62636,14072,48.0673
13956,2017-04-23,SO68815,14073,3.99
13957,2016-08-17,SO52677,14073,7.98
13958,2017-04-23,SO68815,14073,24.99
13959,2016-08-17,SO52677,14073,4.58
13960,2016-08-17,SO52677,14073,32.6
13961,2017-04-23,SO68815,14073,34.99
13962,2017-04-23,SO68815,14073,53.99
13963,2016-11-13,SO57849,14074,49.98
13964,2016-11-13,SO57849,14074,4.58
13965,2016-11-28,SO58718,14074,32.6
13966,2016-10-25,SO56676,14075,33.6442
13967,2016-10-25,SO56676,14075,43.96
13968,2016-11-04,SO57407,14076,43.96
13969,2016-11-04,SO57407,14076,48.0673
13970,2017-02-02,SO63378,14077,19.98
13971,2017-02-02,SO63378,14077,9.98
13972,2017-04-05,SO67656,14077,49.98
13973,2017-04-14,SO68234,14077,4.58
13974,2017-04-21,SO68691,14077,49.98
13975,2017-04-21,SO68691,14077,47.0962
13976,2017-02-02,SO63378,14077,53.99
13977,2016-07-22,SO51519,14078,69.99
13978,2016-07-22,SO51519,14078,769.49
13979,2016-11-20,SO58264,14079,19.98
13980,2016-11-20,SO58264,14079,4.99
13981,2016-08-01,SO51910,14079,35.0
13982,2017-06-05,SO72203,14079,34.99
13983,2017-06-05,SO72203,14079,9.98
13984,2016-11-20,SO58264,14079,63.5
13985,2017-06-05,SO72203,14079,57.98
13986,2016-10-08,SO55793,14080,17.2884
13987,2016-10-08,SO55793,14080,69.99
13988,2016-10-08,SO55793,14080,769.49
13989,2015-09-19,SO47580,14080,1000.4375
13990,2016-08-22,SO52954,14081,15.9
13991,2015-09-23,SO47607,14081,1000.4375
13992,2016-08-22,SO52954,14081,2181.5625
13993,2017-06-16,SO73068,14082,65.94
13994,2015-09-13,SO47535,14083,1000.4375
13995,2016-09-17,SO54513,14083,1700.99
13996,2016-09-17,SO54513,14083,48.0673
13997,2017-02-28,SO65042,14084,9.99
13998,2017-02-28,SO65042,14084,9.98
13999,2017-02-15,SO64191,14084,7.98
14000,2017-02-15,SO64191,14084,74.97
14001,2016-11-14,SO57912,14084,6.87
14002,2016-11-14,SO57912,14084,49.98
14003,2016-11-05,SO57458,14084,35.0
14004,2017-02-15,SO64191,14084,47.0962
14005,2016-11-14,SO57912,14084,23.85
14006,2016-10-26,SO56735,14085,9.99
14007,2016-10-26,SO56735,14085,9.98
14008,2016-10-26,SO56735,14085,43.96
14009,2017-04-24,SO68889,14086,11.97
14010,2017-04-24,SO68889,14086,49.98
14011,2017-04-24,SO68889,14086,4.58
14012,2017-01-09,SO61732,14087,24.99
14013,2016-10-29,SO56855,14087,63.5
14014,2017-01-09,SO61732,14087,47.0962
14015,2016-08-12,SO52417,14087,159.0
14016,2016-11-23,SO58454,14088,1700.99
14017,2015-09-13,SO47536,14088,1000.4375
14018,2016-11-23,SO58454,14088,53.99
14019,2016-10-19,SO56363,14089,69.99
14020,2016-10-19,SO56363,14089,53.99
14021,2015-09-11,SO47522,14089,1000.4375
14022,2016-10-19,SO56363,14089,769.49
14023,2016-11-01,SO57223,14090,65.94
14024,2016-11-01,SO57223,14090,63.5
14025,2017-03-11,SO65991,14092,33.6442
14026,2017-03-11,SO65991,14092,43.96
14027,2017-02-24,SO64832,14093,17.2884
14028,2017-02-24,SO64832,14093,43.96
14029,2016-10-28,SO56819,14094,43.96
14030,2016-10-13,SO56056,14095,89.97
14031,2016-10-13,SO56056,14095,4.58
14032,2016-10-13,SO56056,14095,769.49
14033,2015-10-31,SO47957,14095,1000.4375
14034,2017-02-18,SO64392,14096,11.97
14035,2017-02-18,SO64392,14096,49.98
14036,2017-01-08,SO61705,14096,4.58
14037,2016-12-13,SO59927,14096,49.98
14038,2017-01-08,SO61705,14096,4.99
14039,2017-01-08,SO61705,14096,35.0
14040,2017-02-05,SO63565,14096,47.0962
14041,2017-02-05,SO63565,14096,53.99
14042,2017-01-26,SO62786,14097,33.6442
14043,2017-01-26,SO62786,14097,21.98
14044,2016-10-14,SO56105,14098,43.96
14045,2016-10-14,SO56105,14098,769.49
14046,2015-10-13,SO47813,14098,1000.4375
14047,2016-10-14,SO56105,14098,53.99
14048,2016-09-18,SO54529,14099,4.58
14049,2016-10-16,SO56191,14099,25.9326
14050,2016-09-18,SO54529,14099,49.98
14051,2016-10-16,SO56191,14099,9.98
14052,2017-03-17,SO66326,14099,159.0
14053,2017-05-01,SO69567,14100,4.58
14054,2017-05-01,SO69567,14100,49.98
14055,2017-06-08,SO72444,14100,34.99
14056,2017-06-08,SO72444,14100,14.97
14057,2016-12-14,SO59991,14100,159.0
14058,2017-02-14,SO64176,14101,14.97
14059,2017-02-14,SO64176,14101,33.6442
14060,2017-02-14,SO64176,14101,17.98
14061,2016-08-12,SO52456,14101,769.49
14062,2016-02-28,SO49440,14101,2049.0982
14063,2016-08-12,SO52456,14101,69.99
14064,2017-02-14,SO64176,14101,742.35
14065,2017-02-02,SO63424,14102,9.98
14066,2017-02-02,SO63424,14102,17.98
14067,2016-08-23,SO53000,14102,769.49
14068,2016-08-23,SO53000,14102,69.99
14069,2017-02-02,SO63424,14102,742.35
14070,2016-09-17,SO54514,14103,19.98
14071,2016-09-17,SO54514,14103,9.98
14072,2017-03-11,SO66013,14103,9.98
14073,2017-03-11,SO66013,14103,17.98
14074,2016-02-04,SO49204,14103,2071.4196
14075,2016-09-17,SO54514,14103,769.49
14076,2017-03-11,SO66013,14103,742.35
14077,2016-10-13,SO56057,14105,9.99
14078,2016-10-13,SO56057,14105,9.98
14079,2016-10-13,SO56057,14105,769.49
14080,2015-10-08,SO47780,14105,1000.4375
14081,2016-10-30,SO56940,14106,59.98
14082,2016-10-30,SO56940,14106,33.6442
14083,2016-10-30,SO56940,14106,9.98
14084,2015-10-28,SO47934,14106,1000.4375
14085,2016-10-30,SO56940,14106,769.49
14086,2016-09-20,SO54702,14107,9.99
14087,2016-09-20,SO54702,14107,9.98
14088,2016-09-20,SO54702,14107,33.6442
14089,2016-09-20,SO54702,14107,769.49
14090,2016-10-10,SO55911,14108,69.99
14091,2016-10-10,SO55911,14108,769.49
14092,2015-10-30,SO47947,14109,1000.4375
14093,2017-02-16,SO64290,14109,1700.99
14094,2016-10-25,SO56679,14110,19.98
14095,2016-10-25,SO56679,14110,33.6442
14096,2016-10-25,SO56679,14110,769.49
14097,2017-02-01,SO63318,14111,43.96
14098,2017-02-01,SO63318,14111,54.99
14099,2016-12-05,SO59381,14112,33.6442
14100,2016-12-05,SO59381,14112,65.94
14101,2016-12-05,SO59381,14112,26.97
14102,2016-12-05,SO59381,14112,2049.0982
14103,2015-11-05,SO48111,14112,1000.4375
14104,2016-11-08,SO57614,14113,43.96
14105,,,14114,
14106,2016-12-11,SO59807,14115,4.58
14107,2015-11-07,SO48126,14115,1000.4375
14108,2016-12-11,SO59807,14115,2049.0982
14109,2016-12-23,SO60605,14116,43.96
14110,2016-12-23,SO60605,14116,2049.0982
14111,2015-11-23,SO48222,14116,1000.4375
14112,2016-12-15,SO60096,14117,43.96
14113,2016-12-15,SO60096,14117,2049.0982
14114,2015-11-27,SO48254,14117,1000.4375
